record_id,project_id,source_project,tier,tier_label,tier1_hit_count,tier1_rule_combo,tier1_triggered,soft_triggered,all_rules_triggered,total_rules_fired,giftcard_decision,classification,sub_classification
506,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
507,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
509,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
511,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
512,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
513,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
514,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
518,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
52,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,none,R8,1,manual_review,Needs Review,Needs Review — Single Hard Flag
520,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
522,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
527,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
528,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
529,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
530,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6, R7","R1, R2, R3, R6, R7",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
531,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
533,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
535,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
537,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
538,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
54,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4","R1, R2, R3, R4",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
540,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
543,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
544,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
545,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
546,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
548,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
549,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
554,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
556,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
558,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
559,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
56,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4","R1, R2, R3, R4",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
560,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
561,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
562,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
564,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
566,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
567,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
568,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
57,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2",R3,"R1, R2, R3",3,manual_review,Needs Review,Needs Review — Multiple Hard Flags
570,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
574,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
575,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
578,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
579,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
58,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4","R1, R2, R3, R4",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
580,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
582,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
584,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
589,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
596,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
597,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
600,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
602,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6, R7","R2, R3, R6, R7",4,manual_review,Needs Review,Needs Review — Single Hard Flag
606,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
607,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
608,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
609,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
611,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
613,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
614,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
615,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
616,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
618,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
619,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
62,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4","R1, R2, R3, R4",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
620,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
621,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
622,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
623,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
624,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
625,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
626,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
627,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
628,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
629,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
63,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4","R2, R3, R4",3,manual_review,Needs Review,Needs Review — Single Hard Flag
630,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
632,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
633,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
638,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
639,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
640,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
641,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
642,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
643,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
644,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
645,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
646,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
647,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
648,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
649,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
650,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
651,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
652,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
653,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
654,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
656,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
657,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
659,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
665,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
666,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
667,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
668,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
669,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6, R7","R3, R4, R6, R7",4,manual_review,Needs Review,Needs Review — Multiple Soft Flags
670,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
672,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
673,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
674,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
675,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
676,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,R6,"R6, R8",2,manual_review,Needs Review,Needs Review — Single Hard Flag
677,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
678,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
679,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
68,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
680,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
684,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
685,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
688,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
69,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
690,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
691,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
693,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
695,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
697,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
698,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
70,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
700,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
701,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
703,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
706,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
708,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
709,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
71,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
710,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
712,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
713,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
714,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
715,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
716,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
717,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
719,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
720,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
721,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
723,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
730,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
731,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
732,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
733,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
734,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
735,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
737,4581,dirty_4581,2,High suspicion,0,none,none,"R4, R6","R4, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
739,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
74,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
742,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
743,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
745,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
746,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
748,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
75,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
754,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
755,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
756,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
757,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
758,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
759,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
76,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
762,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
764,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
766,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
767,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R4, R6","R2, R3, R4, R6",4,manual_review,Needs Review,Needs Review — Single Hard Flag
768,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6","R4, R6, R8",3,manual_review,Needs Review,Needs Review — Single Hard Flag
769,4581,dirty_4581,1,Confirmed invalid,1,R8,R8,"R4, R6, R7","R4, R6, R7, R8",4,manual_review,Needs Review,Needs Review — Single Hard Flag
772,4581,dirty_4581,1,Confirmed invalid,1,R2,R2,"R3, R6","R2, R3, R6",3,manual_review,Needs Review,Needs Review — Single Hard Flag
773,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R4, R6","R1, R2, R3, R4, R6",5,manual_review,Needs Review,Needs Review — Multiple Hard Flags
775,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
777,4581,dirty_4581,1,Confirmed invalid,2,R1+R2,"R1, R2","R3, R6","R1, R2, R3, R6",4,manual_review,Needs Review,Needs Review — Multiple Hard Flags
778,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R4, R6","R3, R4, R6",3,manual_review,Needs Review,Needs Review — Multiple Soft Flags
779,4581,dirty_4581,2,High suspicion,0,none,none,"R3, R6","R3, R6",2,manual_review,Needs Review,Needs Review — Multiple Soft Flags
