uid,record_id,tier,tier_label,tier1_hit_count,tier1_rule_combo,soft_triggered_rules,giftcard_decision,decision_reason
4581_982,982,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_983,983,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_988,988,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_989,989,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_99,99,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_990,990,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_991,991,3,Uncertain,0,none,R6,eligible_low_risk_review,Tier 3 with no Tier 1 rule hits; one soft suspicion rule only
4581_10,10,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_11,11,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_116,116,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_12,12,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_126,126,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1272,1272,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1292,1292,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_13,13,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1318,1318,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_134,134,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_14,14,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1402,1402,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_15,15,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_152,152,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1526,1526,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1544,1544,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1598,1598,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_16,16,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1664,1664,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1672,1672,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1684,1684,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_17,17,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1702,1702,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1726,1726,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1734,1734,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1735,1735,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1757,1757,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1758,1758,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1768,1768,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1777,1777,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1779,1779,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_1782,1782,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_18,18,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_19,19,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_20,20,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_203,203,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_21,21,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_22,22,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_24,24,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_27,27,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_28,28,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_29,29,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_30,30,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_32,32,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_34,34,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_35,35,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_38,38,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_41,41,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_45,45,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_459,459,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_46,46,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_48,48,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_49,49,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_5,5,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_50,50,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_55,55,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_59,59,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_6,6,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_60,60,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_61,61,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_64,64,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_65,65,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_66,66,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_67,67,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_7,7,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_72,72,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_8,8,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_82,82,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_9,9,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
4581_97,97,4,Pass,0,none,none,auto_eligible,Tier 4 with no Tier 1 rule hits
